가누,0,0,0,Verb,自立,*,語基1,*,가누다,가누,*,*,*,VV
가누,0,0,0,Verb,自立,*,語基2,*,가누다,가누,*,*,*,VV
가누어,0,0,0,Verb,自立,*,語基3,*,가누다,가누어,*,*,*,VV
가눠,0,0,0,Verb,自立,*,語基3,*,가누다,가눠,*,*,*,VV
가는귀먹,0,0,0,Verb,自立,*,語基1,*,가는귀먹다,가는귀먹,*,*,*,VV
가는귀먹어,0,0,0,Verb,自立,*,語基3,*,가는귀먹다,가는귀먹어,*,*,*,VV
가는귀먹으,0,0,0,Verb,自立,*,語基2,*,가는귀먹다,가는귀먹으,*,*,*,VV
가다듬,0,0,0,Verb,自立,*,語基1,*,가다듬다,가다듬,*,*,*,VV
가다듬어,0,0,0,Verb,自立,*,語基3,*,가다듬다,가다듬어,*,*,*,VV
가다듬으,0,0,0,Verb,自立,*,語基2,*,가다듬다,가다듬으,*,*,*,VV
가두,0,0,0,Verb,自立,*,語基1,*,가두다01,가두,*,*,*,VV
가두,0,0,0,Verb,自立,*,語基2,*,가두다01,가두,*,*,*,VV
가두어,0,0,0,Verb,自立,*,語基3,*,가두다01,가두어,*,*,*,VV
가둬,0,0,0,Verb,自立,*,語基3,*,가두다01,가둬,*,*,*,VV
가라앉혀,0,0,0,Verb,自立,*,語基3,*,가라앉히다,가라앉혀,*,*,*,VV
가라앉히,0,0,0,Verb,自立,*,語基1,*,가라앉히다,가라앉히,*,*,*,VV
가라앉히,0,0,0,Verb,自立,*,語基2,*,가라앉히다,가라앉히,*,*,*,VV
가라앉히어,0,0,0,Verb,自立,*,語基3,*,가라앉히다,가라앉히어,*,*,*,VV
가려내,0,0,0,Verb,自立,*,語基1,*,가려내다,가려내,*,*,*,VV
가려내,0,0,0,Verb,自立,*,語基2,*,가려내다,가려내,*,*,*,VV
가려내,0,0,0,Verb,自立,*,語基3,*,가려내다,가려내,*,*,*,VV
가려내어,0,0,0,Verb,自立,*,語基3,*,가려내다,가려내어,*,*,*,VV
가로채,0,0,0,Verb,自立,*,語基1,*,가로채다,가로채,*,*,*,VV
가로채,0,0,0,Verb,自立,*,語基2,*,가로채다,가로채,*,*,*,VV
가로채,0,0,0,Verb,自立,*,語基3,*,가로채다,가로채,*,*,*,VV
가로채어,0,0,0,Verb,自立,*,語基3,*,가로채다,가로채어,*,*,*,VV
가려,0,0,0,Verb,自立,*,語基3,*,가리다01,가려,*,건물에 ~,*,VV
가리,0,0,0,Verb,自立,*,語基1,*,가리다01,가리,*,건물에 ~,*,VV
가리,0,0,0,Verb,自立,*,語基2,*,가리다01,가리,*,건물에 ~,*,VV
가리어,0,0,0,Verb,自立,*,語基3,*,가리다01,가리어,*,건물에 ~,*,VV
가벼워져,0,0,0,Verb,自立,*,語基3,*,가벼워지다,가벼워져,*,*,*,VV
가벼워지,0,0,0,Verb,自立,*,語基1,*,가벼워지다,가벼워지,*,*,*,VV
가벼워지,0,0,0,Verb,自立,*,語基2,*,가벼워지다,가벼워지,*,*,*,VV
가벼워지어,0,0,0,Verb,自立,*,語基3,*,가벼워지다,가벼워지어,*,*,*,VV
가셔,0,0,0,Verb,自立,*,語基3,*,가시다,가셔,*,*,*,VV
가시,0,0,0,Verb,自立,*,語基1,*,가시다,가시,*,*,*,VV
가시,0,0,0,Verb,自立,*,語基2,*,가시다,가시,*,*,*,VV
가시어,0,0,0,Verb,自立,*,語基3,*,가시다,가시어,*,*,*,VV
가위눌려,0,0,0,Verb,自立,*,語基3,*,가위눌리다,가위눌려,*,*,*,VV
가위눌리,0,0,0,Verb,自立,*,語基1,*,가위눌리다,가위눌리,*,*,*,VV
가위눌리,0,0,0,Verb,自立,*,語基2,*,가위눌리다,가위눌리,*,*,*,VV
가위눌리어,0,0,0,Verb,自立,*,語基3,*,가위눌리다,가위눌리어,*,*,*,VV
간지럽혀,0,0,0,Verb,自立,*,語基3,*,간지럽히다,간지럽혀,*,*,*,VV
간지럽히,0,0,0,Verb,自立,*,語基1,*,간지럽히다,간지럽히,*,*,*,VV
간지럽히,0,0,0,Verb,自立,*,語基2,*,간지럽히다,간지럽히,*,*,*,VV
간지럽히어,0,0,0,Verb,自立,*,語基3,*,간지럽히다,간지럽히어,*,*,*,VV
간질여,0,0,0,Verb,自立,*,語基3,*,간질이다,간질여,*,*,*,VV
간질이,0,0,0,Verb,自立,*,語基1,*,간질이다,간질이,*,*,*,VV
간질이,0,0,0,Verb,自立,*,語基2,*,간질이다,간질이,*,*,*,VV
간질이어,0,0,0,Verb,自立,*,語基3,*,간질이다,간질이어,*,*,*,VV
간추려,0,0,0,Verb,自立,*,語基3,*,간추리다,간추려,*,*,*,VV
간추리,0,0,0,Verb,自立,*,語基1,*,간추리다,간추리,*,*,*,VV
간추리,0,0,0,Verb,自立,*,語基2,*,간추리다,간추리,*,*,*,VV
간추리어,0,0,0,Verb,自立,*,語基3,*,간추리다,간추리어,*,*,*,VV
갈고닦,0,0,0,Verb,自立,*,語基1,*,갈고닦다,갈고닦,*,*,*,VV
갈고닦아,0,0,0,Verb,自立,*,語基3,*,갈고닦다,갈고닦아,*,*,*,VV
갈고닦으,0,0,0,Verb,自立,*,語基2,*,갈고닦다,갈고닦으,*,*,*,VV
갈겨,0,0,0,Verb,自立,*,語基3,*,갈기다01,갈겨,*,*,*,VV
갈기,0,0,0,Verb,自立,*,語基1,*,갈기다01,갈기,*,*,*,VV
갈기,0,0,0,Verb,自立,*,語基2,*,갈기다01,갈기,*,*,*,VV
갈기어,0,0,0,Verb,自立,*,語基3,*,갈기다01,갈기어,*,*,*,VV
갈라놓,0,0,0,Verb,自立,*,語基1,*,갈라놓다,갈라놓,*,*,*,VV
갈라놓아,0,0,0,Verb,自立,*,語基3,*,갈라놓다,갈라놓아,*,*,*,VV
갈라놓으,0,0,0,Verb,自立,*,語基2,*,갈라놓다,갈라놓으,*,*,*,VV
갈라서,0,0,0,Verb,自立,*,語基1,*,갈라서다,갈라서,*,*,*,VV
갈라서,0,0,0,Verb,自立,*,語基2,*,갈라서다,갈라서,*,*,*,VV
갈라서,0,0,0,Verb,自立,*,語基3,*,갈라서다,갈라서,*,*,*,VV
갈라져,0,0,0,Verb,自立,*,語基3,*,갈라지다01,갈라져,*,*,*,VV
갈라지,0,0,0,Verb,自立,*,語基1,*,갈라지다01,갈라지,*,*,*,VV
갈라지,0,0,0,Verb,自立,*,語基2,*,갈라지다01,갈라지,*,*,*,VV
갈라지어,0,0,0,Verb,自立,*,語基3,*,갈라지다01,갈라지어,*,*,*,VV
갈려,0,0,0,Verb,自立,*,語基3,*,갈리다02,갈려,*,의견이 ~,*,VV
갈리,0,0,0,Verb,自立,*,語基1,*,갈리다02,갈리,*,의견이 ~,*,VV
갈리,0,0,0,Verb,自立,*,語基2,*,갈리다02,갈리,*,의견이 ~,*,VV
갈리어,0,0,0,Verb,自立,*,語基3,*,갈리다02,갈리어,*,의견이 ~,*,VV
갉아먹,0,0,0,Verb,自立,*,語基1,*,갉아먹다,갉아먹,*,*,*,VV
갉아먹어,0,0,0,Verb,自立,*,語基3,*,갉아먹다,갉아먹어,*,*,*,VV
갉아먹으,0,0,0,Verb,自立,*,語基2,*,갉아먹다,갉아먹으,*,*,*,VV
감겨,0,0,0,Verb,自立,*,語基3,*,감기다01,감겨,*,눈이 ~,*,VV
감기,0,0,0,Verb,自立,*,語基1,*,감기다01,감기,*,눈이 ~,*,VV
감기,0,0,0,Verb,自立,*,語基2,*,감기다01,감기,*,눈이 ~,*,VV
감기어,0,0,0,Verb,自立,*,語基3,*,감기다01,감기어,*,눈이 ~,*,VV
감겨,0,0,0,Verb,自立,*,語基3,*,감기다02,감겨,*,몸이 줄에 ~,*,VV
감기,0,0,0,Verb,自立,*,語基1,*,감기다02,감기,*,몸이 줄에 ~,*,VV
감기,0,0,0,Verb,自立,*,語基2,*,감기다02,감기,*,몸이 줄에 ~,*,VV
감기어,0,0,0,Verb,自立,*,語基3,*,감기다02,감기어,*,몸이 줄에 ~,*,VV
감,0,0,0,Verb,自立,*,語基1,*,감다02,감,*,머리를 ~,*,VV
